Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2018-06-25,10.6015,10.6037,10.5249,10.5452
2018-06-26,10.5455,10.5699,10.5326,10.5599
2018-06-27,10.5599,10.5886,10.5284,10.5633
2018-06-28,10.5634,10.5737,10.5353,10.5554
2018-06-29,10.557,10.5743,10.4945,10.5155
2018-07-02,10.5048,10.5348,10.486,10.5122
2018-07-03,10.5126,10.5721,10.5109,10.5399
2018-07-04,10.5395,10.6031,10.5371,10.5712
2018-07-05,10.5719,10.6324,10.5585,10.6075
2018-07-06,10.6072,10.6285,10.5778,10.5974
2018-07-09,10.6016,10.6372,10.5831,10.6065
2018-07-10,10.6066,10.6536,10.6013,10.6226
2018-07-11,10.6222,10.6236,10.5557,10.5645
2018-07-12,10.5651,10.5881,10.5521,10.5664
2018-07-13,10.5657,10.5827,10.5326,10.5405
2018-07-16,10.5452,10.5595,10.5331,10.5416
2018-07-17,10.5417,10.5551,10.5173,10.5197
2018-07-18,10.5197,10.536,10.481,10.5114
2018-07-19,10.5114,10.5128,10.4268,10.43
2018-07-20,10.4303,10.4547,10.3935,10.4309
2018-07-23,10.4286,10.4821,10.4234,10.4349
2018-07-24,10.4349,10.4712,10.4293,10.4618
2018-07-25,10.4608,10.4863,10.4566,10.4825
2018-07-26,10.4825,10.4994,10.4673,10.4889
2018-07-27,10.4893,10.5056,10.4602,10.4714
2018-07-30,10.468,10.5031,10.4675,10.5019
2018-07-31,10.5015,10.5054,10.4738,10.486
2018-08-01,10.4858,10.4945,10.4733,10.4859
2018-08-02,10.4861,10.4946,10.4635,10.4728
2018-08-03,10.4728,10.4925,10.4625,10.4706
2018-08-06,10.4701,10.5002,10.4664,10.4892
2018-08-07,10.4887,10.5359,10.4846,10.5113
2018-08-08,10.5111,10.5162,10.4715,10.4794
2018-08-09,10.4794,10.4907,10.4226,10.4298
2018-08-10,10.4298,10.4961,10.4249,10.4775
2018-08-13,10.4756,10.4992,10.4313,10.4775
2018-08-14,10.4776,10.5058,10.4723,10.4761
2018-08-15,10.4761,10.478,10.3958,10.4215
2018-08-16,10.4216,10.4457,10.3561,10.3682
2018-08-17,10.3682,10.3846,10.3262,10.3426
2018-08-20,10.3555,10.3823,10.3053,10.3132
2018-08-21,10.3132,10.3268,10.2682,10.2854
2018-08-22,10.2846,10.3429,10.2785,10.3369
2018-08-23,10.337,10.3717,10.3239,10.3317
2018-08-24,10.3314,10.3393,10.3103,10.3231
2018-08-27,10.3276,10.3297,10.2795,10.2837
2018-08-28,10.2841,10.2969,10.2261,10.2465
2018-08-29,10.2459,10.2621,10.2286,10.253
2018-08-30,10.253,10.3049,10.2292,10.2714
2018-08-31,10.2714,10.3053,10.2646,10.2726
2018-09-03,10.278,10.3143,10.2645,10.3033
2018-09-04,10.3032,10.3147,10.2679,10.2844
2018-09-05,10.2841,10.2941,10.2169,10.2313
2018-09-06,10.2352,10.2514,10.2004,10.2179
2018-09-07,10.2182,10.2535,10.1994,10.2471
2018-09-10,10.2362,10.3156,10.2342,10.2808
2018-09-11,10.2809,10.3608,10.2771,10.3562
2018-09-12,10.3567,10.4372,10.347,10.4156
2018-09-13,10.4163,10.4568,10.4037,10.412
2018-09-14,10.4119,10.4218,10.373,10.4194
2018-09-17,10.4083,10.4798,10.4073,10.472
2018-09-18,10.4717,10.511,10.4644,10.5085
2018-09-19,10.5042,10.5141,10.4681,10.5074
2018-09-20,10.5066,10.5291,10.3958,10.4155
2018-09-21,10.4184,10.4575,10.4144,10.4378
2018-09-24,10.4417,10.4647,10.4101,10.4551
2018-09-25,10.4547,10.4697,10.4383,10.456
2018-09-26,10.4562,10.508,10.4481,10.5022
2018-09-27,10.5021,10.5473,10.4946,10.5344
2018-09-28,10.5349,10.5855,10.5287,10.5828
2018-10-01,10.5749,10.5992,10.5675,10.5956
2018-10-02,10.5954,10.6024,10.5781,10.5935
2018-10-03,10.5935,10.5998,10.5747,10.5853
2018-10-04,10.5853,10.589,10.5249,10.5327
2018-10-05,10.5329,10.5437,10.4956,10.506
2018-10-08,10.5035,10.5246,10.4992,10.5172
2018-10-09,10.5163,10.5466,10.5076,10.5264
2018-10-10,10.5262,10.5943,10.5146,10.5456
2018-10-11,10.5455,10.5515,10.4752,10.5023
2018-10-12,10.5031,10.5883,10.4991,10.5869
2018-10-15,10.5808,10.5998,10.5648,10.5891
2018-10-16,10.5906,10.6186,10.5869,10.6067
2018-10-17,10.6062,10.6196,10.5672,10.5851
2018-10-18,10.5841,10.5918,10.5412,10.5436
2018-10-19,10.5437,10.5918,10.5434,10.5737
2018-10-22,10.5617,10.5725,10.5409,10.5663
2018-10-23,10.5659,10.5677,10.4941,10.5109
2018-10-24,10.5112,10.5502,10.509,10.5116
2018-10-25,10.5115,10.5683,10.4944,10.5368
2018-10-26,10.5365,10.5385,10.4946,10.508
2018-10-29,10.4958,10.5218,10.4636,10.476
2018-10-30,10.476,10.5036,10.4677,10.4804
2018-10-31,10.4805,10.5094,10.4519,10.4806
2018-11-01,10.4802,10.5218,10.4787,10.4925
2018-11-02,10.4933,10.5214,10.4877,10.4911
2018-11-05,10.4946,10.512,10.4796,10.4849
2018-11-06,10.4852,10.4939,10.4516,10.4646
2018-11-07,10.4638,10.4984,10.4588,10.484
2018-11-08,10.4839,10.5226,10.4809,10.5023
2018-11-09,10.5029,10.5118,10.4341,10.4673
2018-11-12,10.4617,10.5035,10.4493,10.4606
2018-11-13,10.4605,10.4742,10.4135,10.4226
2018-11-14,10.4223,10.4328,10.3748,10.3882
2018-11-15,10.3888,10.4297,10.3828,10.4054
2018-11-16,10.4048,10.4135,10.3691,10.3739
2018-11-19,10.3829,10.3927,10.2855,10.2978
2018-11-20,10.298,10.3136,10.236,10.2448
2018-11-21,10.2439,10.303,10.2355,10.3014
2018-11-22,10.3018,10.3055,10.2485,10.278
2018-11-23,10.278,10.287,10.2505,10.2698
2018-11-26,10.2685,10.3716,10.2575,10.2801
2018-11-27,10.2802,10.3017,10.2591,10.2976
2018-11-28,10.2978,10.312,10.2731,10.2794
2018-11-29,10.2805,10.3005,10.2559,10.2842
2018-11-30,10.2842,10.2908,10.256,10.2768
2018-12-03,10.2994,10.3357,10.2987,10.3249
2018-12-04,10.3247,10.3796,10.3238,10.3605
2018-12-05,10.3601,10.3784,10.338,10.3661
2018-12-06,10.3662,10.3704,10.2855,10.322
2018-12-07,10.3227,10.3561,10.2949,10.3316
2018-12-10,10.3229,10.3604,10.2762,10.283
2018-12-11,10.2826,10.32,10.2756,10.2981
2018-12-12,10.2981,10.3059,10.2512,10.2585
2018-12-13,10.2583,10.3008,10.2521,10.2861
2018-12-14,10.2864,10.2898,10.2545,10.2573
2018-12-17,10.2616,10.2709,10.1877,10.1942
2018-12-18,10.1942,10.1973,10.063,10.0744
2018-12-19,10.0741,10.1131,10.0586,10.0777
2018-12-20,10.0785,10.1232,10.043,10.0642
2018-12-21,10.0642,10.0899,10.0068,10.0252
2018-12-24,10.0368,10.0772,9.9955,10.0045
2018-12-26,10.0222,10.0743,9.9523,10.0491
2018-12-27,10.0489,10.0626,9.9423,9.9752
2018-12-28,9.9759,10.0507,9.9568,10.0283
2018-12-31,10.0301,10.1137,10.0144,10.0918
2019-01-02,10.09,10.1429,10.0595,10.0991
2019-01-03,10.094,10.1062,10.0412,10.0977
2019-01-04,10.0979,10.19,10.088,10.1776
2019-01-07,10.1836,10.2276,10.1744,10.2126
2019-01-08,10.2127,10.2446,10.1999,10.2237
2019-01-09,10.2236,10.2522,10.218,10.2281
2019-01-10,10.2287,10.2637,10.2041,10.2588
2019-01-11,10.2588,10.271,10.2156,10.2208
2019-01-14,10.2168,10.2332,10.1827,10.1983
2019-01-15,10.1989,10.2693,10.1972,10.258
2019-01-16,10.2578,10.2839,10.2554,10.2781
2019-01-17,10.2781,10.2834,10.2395,10.2656
2019-01-18,10.2656,10.3017,10.2584,10.2761
2019-01-21,10.2834,10.2834,10.2552,10.2758
2019-01-22,10.2756,10.2805,10.2263,10.2325
2019-01-23,10.2327,10.2648,10.2226,10.2542
2019-01-24,10.2545,10.3067,10.2464,10.3025
2019-01-25,10.3031,10.3214,10.2885,10.2966
2019-01-28,10.2977,10.3023,10.2631,10.2799
2019-01-29,10.2795,10.3169,10.2722,10.2927
2019-01-30,10.2923,10.3427,10.2835,10.3392
2019-01-31,10.3388,10.3643,10.3279,10.3599
2019-02-01,10.3603,10.3636,10.3319,10.3435
2019-02-04,10.347,10.3543,10.2898,10.3336
2019-02-05,10.3336,10.3469,10.3254,10.3326
2019-02-06,10.3328,10.3385,10.2947,10.3052
2019-02-07,10.3053,10.3059,10.2505,10.2613
2019-02-08,10.2613,10.2744,10.2129,10.2244
2019-02-11,10.2241,10.2249,10.1611,10.1807
2019-02-12,10.1777,10.2274,10.1688,10.2078
2019-02-13,10.2081,10.2563,10.2067,10.2519
2019-02-14,10.2519,10.271,10.2156,10.235
2019-02-15,10.2349,10.262,10.2123,10.253
2019-02-18,10.2525,10.281,10.2419,10.2714
2019-02-19,10.2716,10.2949,10.2402,10.2894
2019-02-20,10.2887,10.2956,10.2496,10.2642
2019-02-21,10.2645,10.2703,10.213,10.2244
2019-02-22,10.2243,10.2532,10.2195,10.2452
2019-02-25,10.247,10.2738,10.2317,10.2383
2019-02-26,10.2384,10.2603,10.2158,10.2568
2019-02-27,10.2567,10.3064,10.253,10.2812
2019-02-28,10.2811,10.2889,10.2656,10.2723
2019-03-01,10.2726,10.2892,10.2439,10.2474
2019-03-04,10.2624,10.2636,10.1924,10.1952
2019-03-05,10.1931,10.2123,10.1787,10.208
2019-03-06,10.2083,10.2121,10.1746,10.208
2019-03-07,10.2079,10.2226,10.1606,10.1745
2019-03-08,10.1746,10.1761,10.1208,10.1756
2019-03-11,10.1767,10.2684,10.1682,10.2621
2019-03-12,10.2624,10.2828,10.2532,10.2611
2019-03-13,10.261,10.3155,10.2528,10.3092
2019-03-14,10.3093,10.3236,10.2729,10.3206
2019-03-15,10.3205,10.3533,10.3166,10.35
2019-03-18,10.3508,10.3587,10.3011,10.3197
2019-03-19,10.3197,10.3455,10.2991,10.3282
2019-03-20,10.3282,10.3334,10.3002,10.3069
2019-03-21,10.3067,10.4259,10.3041,10.4024
2019-03-22,10.4019,10.4098,10.3223,10.3406
2019-03-25,10.3361,10.3757,10.3248,10.3575
2019-03-26,10.3575,10.3897,10.3544,10.3838
2019-03-27,10.3837,10.3859,10.2767,10.2957
2019-03-28,10.2957,10.3144,10.2594,10.3121
2019-03-29,10.312,10.3571,10.304,10.3341
2019-04-01,10.3362,10.3942,10.3362,10.3907
2019-04-02,10.3902,10.3937,10.3534,10.3758
2019-04-03,10.3761,10.4123,10.3736,10.3867
2019-04-04,10.387,10.3915,10.3596,10.3636
2019-04-05,10.3636,10.3674,10.342,10.3546
2019-04-08,10.3524,10.3996,10.3497,10.3844
2019-04-09,10.3844,10.4027,10.3653,10.3719
2019-04-10,10.372,10.445,10.3648,10.4408
2019-04-11,10.4402,10.447,10.3946,10.4113
2019-04-12,10.4111,10.4188,10.3843,10.4179
2019-04-15,10.4264,10.427,10.3985,10.4148
2019-04-16,10.415,10.4481,10.4085,10.4385
2019-04-17,10.4392,10.4425,10.4057,10.4156
2019-04-18,10.4153,10.4534,10.3751,10.4476
2019-04-22,10.4305,10.4658,10.4302,10.4465
2019-04-23,10.4465,10.454,10.3852,10.4203
2019-04-24,10.4204,10.4204,10.364,10.3671
2019-04-25,10.3671,10.3837,10.3068,10.3487
2019-04-26,10.3484,10.3585,10.3178,10.3236
2019-04-29,10.3238,10.328,10.3041,10.3251
2019-04-30,10.3251,10.3425,10.3061,10.3218
2019-05-01,10.3216,10.3345,10.2736,10.2899
2019-05-02,10.2899,10.2944,10.1957,10.2164
2019-05-03,10.2164,10.2643,10.1832,10.2524
2019-05-06,10.218,10.2452,10.198,10.2221
2019-05-07,10.2226,10.2549,10.1937,10.2126
2019-05-08,10.2124,10.2177,10.159,10.1859
2019-05-09,10.1852,10.2219,10.1277,10.1424
2019-05-10,10.1423,10.2173,10.1185,10.208
2019-05-13,10.1952,10.2076,10.1424,10.1496
2019-05-14,10.1506,10.2143,10.1499,10.2008
2019-05-15,10.2009,10.2427,10.18,10.2348
2019-05-16,10.2337,10.2668,10.2125,10.2202
2019-05-17,10.2197,10.222,10.1799,10.1806
2019-05-20,10.1902,10.2163,10.1774,10.1824
2019-05-21,10.1823,10.2222,10.1781,10.2191
2019-05-22,10.2191,10.2484,10.2122,10.2316
2019-05-23,10.2306,10.2604,10.1937,10.2119
2019-05-24,10.2121,10.2726,10.1979,10.2662
2019-05-27,10.2603,10.2698,10.241,10.2569
2019-05-28,10.257,10.2919,10.25,10.2648
2019-05-29,10.2647,10.2718,10.2233,10.2575
2019-05-30,10.2571,10.2685,10.2254,10.2419
2019-05-31,10.2448,10.2499,10.1936,10.2223
2019-06-03,10.2195,10.25,10.1969,10.2149
2019-06-04,10.2145,10.2311,10.1974,10.2154
2019-06-05,10.2157,10.2273,10.1764,10.1854
2019-06-06,10.1856,10.2142,10.1649,10.1912
2019-06-07,10.1916,10.2364,10.1885,10.2271
2019-06-10,10.2325,10.245,10.1995,10.2117
2019-06-11,10.2117,10.242,10.1651,10.2241
2019-06-12,10.2241,10.2388,10.2026,10.2274
2019-06-13,10.2272,10.2355,10.2074,10.2125
2019-06-14,10.2125,10.2334,10.2006,10.2272
2019-06-17,10.226,10.236,10.1886,10.1995
2019-06-18,10.1996,10.2244,10.1769,10.2089
2019-06-19,10.2083,10.2317,10.2009,10.2312
2019-06-20,10.2315,10.3619,10.2291,10.3553
2019-06-21,10.3568,10.359,10.3091,10.3443
2019-06-24,10.3301,10.3571,10.3234,10.3446
2019-06-25,10.3464,10.3473,10.2879,10.2953
2019-06-26,10.2942,10.353,10.29,10.3468
2019-06-27,10.347,10.3515,10.3092,10.3208
2019-06-28,10.3203,10.3299,10.2816,10.3014
2019-07-01,10.3257,10.3409,10.3042,10.3158
2019-07-02,10.3186,10.3432,10.3122,10.3343
2019-07-03,10.3348,10.386,10.3126,10.3831
2019-07-04,10.3834,10.3902,10.3608,10.3828
2019-07-05,10.3818,10.391,10.3203,10.3306
2019-07-08,10.3341,10.3451,10.3077,10.311
2019-07-09,10.3078,10.3226,10.2748,10.3069
2019-07-10,10.3068,10.3637,10.2885,10.3537
2019-07-11,10.3536,10.3986,10.3471,10.3962
2019-07-12,10.3959,10.4043,10.3806,10.384
2019-07-15,10.3885,10.3958,10.3777,10.3897
2019-07-16,10.3898,10.4338,10.3864,10.4014
2019-07-17,10.4015,10.4051,10.3603,10.3656
2019-07-18,10.3656,10.3855,10.3411,10.3815
2019-07-19,10.3815,10.4002,10.3732,10.3882
2019-07-22,10.3804,10.3965,10.3506,10.3554
2019-07-23,10.3552,10.3556,10.3012,10.325
2019-07-24,10.325,10.393,10.3163,10.3778
2019-07-25,10.3773,10.4194,10.3217,10.3327
2019-07-26,10.3323,10.3357,10.2919,10.3012
2019-07-29,10.3094,10.3257,10.2939,10.3093
2019-07-30,10.3091,10.3184,10.2282,10.2409
2019-07-31,10.2404,10.2407,10.1592,10.1839
2019-08-01,10.1838,10.2105,10.133,10.1438
2019-08-02,10.1439,10.1529,10.0689,10.0859
2019-08-05,10.0886,10.1023,9.9852,9.9964
2019-08-06,9.9979,10.0519,9.9783,10.0204
2019-08-07,10.0198,10.0331,9.8982,9.9617
2019-08-08,9.9616,10.0253,9.9553,10.009
2019-08-09,10.0088,10.0854,9.9986,10.0467
2019-08-12,10.057,10.0613,9.9748,9.9975
2019-08-13,9.9978,10.0884,9.9767,10.081
2019-08-14,10.081,10.0861,9.9821,9.9838
2019-08-15,9.9837,10.0246,9.9476,9.9715
2019-08-16,9.9717,10.037,9.9616,10.0045
2019-08-19,10.0091,10.0509,9.9927,10.0443
2019-08-20,10.0442,10.0519,9.9992,10.0197
2019-08-21,10.02,10.0826,10.0092,10.0787
2019-08-22,10.0785,10.0802,10.0272,10.0506
2019-08-23,10.0507,10.0729,9.996,10.0087
2019-08-26,9.9786,10.0333,9.9573,9.9994
2019-08-27,9.9987,10.0135,9.9698,9.9994
2019-08-28,9.9997,10.0102,9.9671,9.9718
2019-08-29,9.9717,9.9777,9.9231,9.9354
2019-08-30,9.9362,9.9857,9.9266,9.9783
2019-09-02,9.9749,10.0169,9.961,10.007
2019-09-03,10.0087,10.0155,9.9712,10.0031
2019-09-04,10.0033,10.0348,9.9999,10.0317
2019-09-05,10.0318,10.0697,10.0274,10.051
2019-09-06,10.055,10.0997,10.0455,10.0976
2019-09-09,10.0871,10.1455,10.0864,10.1349
2019-09-10,10.1353,10.1445,10.0732,10.1063
2019-09-11,10.1062,10.1362,10.092,10.13
2019-09-12,10.1301,10.1675,10.0563,10.0683
2019-09-13,10.0685,10.0794,10.0345,10.0407
2019-09-16,10.1071,10.1597,10.0633,10.143
2019-09-17,10.1429,10.1446,10.0891,10.1096
2019-09-18,10.1098,10.1335,10.088,10.1233
2019-09-19,10.1244,10.1777,10.0665,10.0778
2019-09-20,10.0773,10.0839,9.9999,10.0034
2019-09-23,10.0046,10.0531,9.9948,10.0501
2019-09-24,10.05,10.0964,10.0465,10.0691
2019-09-25,10.0688,10.0905,10.0573,10.0853
2019-09-26,10.0854,10.0984,10.0551,10.0727
2019-09-27,10.0727,10.0855,10.0445,10.0605
2019-09-30,10.058,10.1086,10.0481,10.0755
2019-10-01,10.0754,10.0865,10.0092,10.019
2019-10-02,10.0198,10.0259,9.9686,9.9883
2019-10-03,9.9883,10.0059,9.9534,9.9854
2019-10-04,9.9868,10.0182,9.9765,10.0153
2019-10-07,10.0059,10.0151,9.9546,9.9771
2019-10-08,9.9733,9.9834,9.9376,9.9555
2019-10-09,9.9557,9.9586,9.9172,9.9289
2019-10-10,9.9287,9.9524,9.9075,9.9516
2019-10-11,9.9517,9.9924,9.9444,9.9731
2019-10-14,9.9744,9.9844,9.9278,9.9506
2019-10-15,9.9509,9.9539,9.9077,9.9244
2019-10-16,9.9243,9.9269,9.8292,9.8366
2019-10-17,9.8363,9.8477,9.7753,9.7874
2019-10-18,9.7877,9.8021,9.762,9.7769
2019-10-21,9.7744,9.8445,9.7653,9.8105
2019-10-22,9.8108,9.8318,9.7987,9.817
2019-10-23,9.8169,9.8506,9.7762,9.8445
2019-10-24,9.8443,9.876,9.8323,9.8506
2019-10-25,9.8495,9.8547,9.7998,9.8151
2019-10-28,9.8074,9.8165,9.7612,9.7661
2019-10-29,9.7661,9.7867,9.691,9.7466
2019-10-30,9.7465,9.7697,9.7224,9.7634
2019-10-31,9.76335,9.77574,9.72087,9.74776
2019-11-01,9.7478,9.8566,9.7426,9.8531
2019-11-04,9.8426,9.8627,9.8178,9.821
2019-11-05,9.8213,9.8617,9.8127,9.8363
2019-11-06,9.8366,9.8726,9.8017,9.8452
2019-11-07,9.8459,9.9403,9.8386,9.9337
2019-11-08,9.9332,9.9384,9.8763,9.935
2019-11-11,9.9256,9.9276,9.8887,9.9111
2019-11-12,9.9099,9.9315,9.8937,9.911
2019-11-13,9.911,9.914,9.8305,9.8871
2019-11-14,9.8874,9.8978,9.8629,9.8929
2019-11-15,9.8935,9.9679,9.8907,9.952
2019-11-18,9.9492,9.9668,9.8954,9.9148
2019-11-19,9.9151,9.9153,9.8764,9.8872
2019-11-20,9.8879,9.9,9.8149,9.8815
2019-11-21,9.8803,9.9079,9.8528,9.8774
2019-11-22,9.8774,9.9099,9.8587,9.9017
2019-11-25,9.8972,9.9299,9.8694,9.883
2019-11-26,9.883,9.9142,9.8742,9.8883
2019-11-27,9.8878,9.9197,9.8769,9.9084
2019-11-28,9.9083,9.9161,9.8742,9.8987
2019-11-29,9.89948,9.90393,9.83924,9.84471
2019-12-02,9.8524,9.8845,9.837,9.8439
2019-12-03,9.8438,9.8724,9.8092,9.8205
2019-12-04,9.8209,9.8438,9.7854,9.8335
2019-12-05,9.8331,9.8638,9.8276,9.8503
2019-12-06,9.8503,9.9066,9.8419,9.9022
2019-12-09,9.9012,9.903,9.8642,9.8767
2019-12-10,9.8767,9.8848,9.8039,9.8152
2019-12-11,9.8153,9.8566,9.8107,9.8545
2019-12-12,9.8551,9.9022,9.8484,9.8968
2019-12-13,9.8948,9.9513,9.88,9.9503
2019-12-16,9.9485,9.9801,9.9443,9.9523
2019-12-17,9.9531,9.9541,9.9103,9.94
2019-12-18,9.9388,9.9931,9.9281,9.9871
2019-12-19,9.9865,10.0362,9.9786,10.0224
2019-12-20,10.0228,10.0649,10.0073,10.0596
2019-12-23,10.0524,10.0902,10.0348,10.0571
2019-12-24,10.057,10.125,10.0551,10.119
2019-12-26,10.1129,10.1471,10.1062,10.1333
2019-12-27,10.1333,10.1514,10.1075,10.1332
2019-12-30,10.1343,10.1638,10.1124,10.117
2019-12-31,10.1171,10.1671,10.1127,10.1583
2020-01-02,10.1558,10.1801,10.1395,10.1702
2020-01-03,10.1701,10.1789,10.1313,10.1331
2020-01-06,10.1342,10.1544,10.1111,10.1495
2020-01-07,10.1494,10.1814,10.1081,10.1242
2020-01-08,10.1231,10.1537,10.1029,10.1436
2020-01-09,10.1445,10.1568,10.1088,10.129
2020-01-10,10.129,10.1431,10.1086,10.1161
2020-01-13,10.1187,10.1312,10.0807,10.0926
2020-01-14,10.0924,10.1273,10.0821,10.1197
2020-01-15,10.1202,10.1292,10.0994,10.1135
2020-01-16,10.1139,10.1307,10.0829,10.0957
2020-01-17,10.0956,10.1184,10.0906,10.106
2020-01-20,10.1135,10.1337,10.0922,10.0977
2020-01-21,10.0968,10.0972,10.022,10.026
2020-01-22,10.0261,10.056,10.0235,10.0367
2020-01-23,10.0363,10.0549,10.0142,10.0492
2020-01-24,10.0493,10.0729,10.0055,10.0138
2020-01-27,10.0111,10.0114,9.914,9.9215
2020-01-28,9.9215,9.9508,9.8791,9.9476
2020-01-29,9.94763,9.95809,9.89776,9.9021
2020-01-30,9.90253,9.90357,9.81302,9.86942
2020-01-31,9.86962,9.88927,9.78482,9.80278
2020-02-03,9.7967,9.8221,9.7265,9.7308
2020-02-04,9.73171,9.83644,9.72747,9.82288
2020-02-05,9.82047,9.88414,9.7873,9.86393
2020-02-06,9.86424,9.89754,9.83559,9.86894
2020-02-07,9.8689,9.8767,9.7998,9.8263
2020-02-10,9.8175,9.8869,9.8053,9.8623
2020-02-11,9.8621,9.9118,9.8591,9.9002
2020-02-12,9.90088,9.96413,9.89727,9.96098
2020-02-13,9.96087,9.97094,9.89957,9.95923
2020-02-14,9.95902,9.98228,9.94519,9.9789
2020-02-17,9.9738,9.9847,9.9458,9.9663
2020-02-18,9.9663,9.9725,9.8847,9.9243
2020-02-19,9.92394,9.99849,9.91417,9.97561
2020-02-20,9.9766,9.9866,9.9272,9.9436
2020-02-21,9.94346,9.94872,9.88476,9.91857
2020-02-24,9.8938,9.8953,9.8356,9.8393
2020-02-25,9.8391,9.87472,9.79484,9.81006
2020-02-26,9.81006,9.83214,9.76277,9.77058
2020-02-27,9.77083,9.77083,9.66862,9.6775
2020-02-28,9.67783,9.68587,9.5793,9.6217
2020-03-02,9.58114,9.69258,9.57837,9.65465
2020-03-03,9.65465,9.71871,9.62248,9.64633
2020-03-04,9.64625,9.71303,9.63234,9.69109
2020-03-05,9.68882,9.70211,9.57334,9.58723
2020-03-06,9.58719,9.59481,9.51568,9.5572
2020-03-09,9.16662,9.34169,9.08932,9.1256
2020-03-10,9.12581,9.31766,9.12555,9.22862
2020-03-11,9.23009,9.24054,9.12747,9.15958
2020-03-12,9.15993,9.16452,8.72998,8.79006
2020-03-13,8.79006,9.08611,8.72619,8.9577
2020-03-16,8.80391,8.84803,8.63301,8.70587
2020-03-17,8.70568,8.82686,8.62967,8.64972
2020-03-18,8.64972,8.677,7.83769,8.11484
2020-03-19,8.11264,8.37609,7.57075,8.29009
2020-03-20,8.28867,8.6129,7.81079,8.05957
2020-03-23,7.90814,8.30103,7.84265,8.06842
2020-03-24,8.06868,8.46687,8.04306,8.36429
2020-03-25,8.36433,8.60491,8.31089,8.57409
2020-03-26,8.57409,8.72602,8.45297,8.70159
2020-03-27,8.70199,8.70441,8.49534,8.5464
2020-03-30,8.62325,8.68577,8.46147,8.57802
2020-03-31,8.5782,8.74943,8.57179,8.69872
2020-04-01,8.69831,8.91059,8.67139,8.72012
2020-04-02,8.71901,8.95118,8.71751,8.85201
2020-04-03,8.85201,8.89843,8.70155,8.71981
2020-04-06,8.72793,8.89543,8.71033,8.85971
2020-04-07,8.85172,9.04456,8.84327,8.93217
2020-04-08,8.9333,8.98356,8.86747,8.97734
2020-04-09,8.9773,9.02406,8.89052,8.93716
2020-04-13,8.94284,8.97994,8.85467,8.87788
2020-04-14,8.87796,8.94611,8.80464,8.82713
2020-04-15,8.82705,8.83999,8.69252,8.71647
2020-04-16,8.71647,8.85,8.66576,8.84021
2020-04-17,8.84336,8.90803,8.77439,8.9032
2020-04-20,8.9172,8.94136,8.78452,8.80558
2020-04-21,8.80431,8.84365,8.6217,8.64666
2020-04-22,8.64666,8.71131,8.5453,8.56409
2020-04-23,8.56409,8.7594,8.55136,8.71046
2020-04-24,8.71204,8.74578,8.65693,8.69244
2020-04-27,8.67317,8.79032,8.66037,8.78583
2020-04-28,8.78753,8.8864,8.75708,8.86151
2020-04-29,8.8616,8.91712,8.84899,8.90407
2020-04-30,8.90407,8.96864,8.88312,8.91358
2020-05-01,8.91204,8.91956,8.7761,8.79691
2020-05-04,8.81208,8.89012,8.71273,8.87469
2020-05-05,8.87469,9.00416,8.86877,8.97904
2020-05-06,8.97914,9.02087,8.96206,8.99505
2020-05-07,8.99509,9.07159,8.93016,8.9993
2020-05-08,8.9992,9.04496,8.99618,9.03501
2020-05-11,9.03812,9.0728,8.97035,8.97581
2020-05-12,8.97581,9.12288,8.93547,9.06005
2020-05-13,9.06005,9.15475,9.04557,9.09416
2020-05-14,9.09496,9.11818,9.02142,9.11695
2020-05-15,9.11695,9.12595,9.002,9.01709
2020-05-18,9.02987,9.14496,9.01694,9.13965
2020-05-19,9.13829,9.20565,9.10044,9.1737
2020-05-20,9.17399,9.19539,9.11595,9.1894
2020-05-21,9.18959,9.20898,9.1397,9.18197
2020-05-22,9.18197,9.19028,9.07372,9.16495
2020-05-25,9.16008,9.17327,9.11327,9.11878
2020-05-26,9.11679,9.22784,9.10895,9.2101
2020-05-27,9.2097,9.2477,9.15636,9.20323
2020-05-28,9.20397,9.2569,9.17236,9.2282
2020-05-29,9.22788,9.27315,9.21374,9.26148
2020-06-01,9.25019,9.34549,9.21317,9.33337
2020-06-02,9.3338,9.38686,9.31455,9.3687
2020-06-03,9.36829,9.42503,9.33508,9.40923
2020-06-04,9.4096,9.45919,9.37615,9.42022
2020-06-05,9.42022,9.53159,9.40454,9.52092
2020-06-08,9.51818,9.56959,9.50276,9.55365
2020-06-09,9.55376,9.58118,9.4315,9.50122
2020-06-10,9.50126,9.56046,9.39083,9.44994
2020-06-11,9.44993,9.4561,9.18242,9.20487
2020-06-12,9.20142,9.27103,9.14328,9.20726
2020-06-15,9.18894,9.28404,9.07106,9.24597
2020-06-16,9.24597,9.35374,9.23177,9.2815
2020-06-17,9.28149,9.35608,9.23626,9.33191
2020-06-18,9.33282,9.40417,9.29426,9.35079
2020-06-19,9.3519,9.38614,9.24586,9.27082
2020-06-22,9.19915,9.31111,9.19766,9.24402
2020-06-23,9.24435,9.32664,9.18191,9.27874
2020-06-24,9.27898,9.31352,9.16276,9.18786
2020-06-25,9.1882,9.23951,9.1406,9.22677
2020-06-26,9.22671,9.23245,9.14859,9.16544
2020-06-29,9.18991,9.20915,9.14743,9.18766
2020-06-30,9.18787,9.25205,9.12665,9.23747
2020-07-01,9.23522,9.34182,9.22932,9.32878
