Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2009-03-02,0.2106,0.2106,0.2106,0.2106
2009-03-03,0.21078,0.21078,0.21078,0.21078
2009-03-04,0.21083,0.21083,0.21083,0.21083
2009-03-05,0.21297,0.21297,0.21297,0.21297
2009-03-06,0.21056,0.21056,0.21056,0.21056
2009-03-09,0.21157,0.21157,0.21157,0.21157
2009-03-10,0.21143,0.21143,0.21143,0.21143
2009-03-11,0.21716,0.21716,0.21716,0.21716
2009-03-12,0.21646,0.21646,0.21646,0.21646
2009-03-13,0.22305,0.22305,0.22305,0.22305
2009-03-16,0.22252,0.22252,0.22252,0.22252
2009-03-17,0.22395,0.22395,0.22395,0.22395
2009-03-18,0.22069,0.22069,0.22069,0.22069
2009-03-19,0.2205,0.2205,0.2205,0.2205
2009-03-20,0.2153,0.2153,0.2153,0.2153
2009-03-23,0.21859,0.21859,0.21859,0.21859
2009-03-24,0.22071,0.22071,0.22071,0.22071
2009-03-25,0.21951,0.21951,0.21951,0.21951
2009-03-26,0.21933,0.21933,0.21933,0.21933
2009-03-27,0.21795,0.21795,0.21795,0.21795
2009-03-30,0.2119,0.2119,0.2119,0.2119
2009-03-31,0.21271,0.21271,0.21271,0.21271
2009-04-01,0.21523,0.21523,0.21523,0.21523
2009-04-02,0.22274,0.22274,0.22274,0.22274
2009-04-03,0.2246,0.2246,0.2246,0.2246
2009-04-06,0.22658,0.22658,0.22658,0.22658
2009-04-07,0.22172,0.22172,0.22172,0.22172
2009-04-08,0.22203,0.22203,0.22203,0.22203
2009-04-09,0.22518,0.22518,0.22518,0.22518
2009-04-10,0.22917,0.22917,0.22917,0.22917
2009-04-14,0.22802,0.22802,0.22802,0.22802
2009-04-15,0.23612,0.23612,0.23612,0.23612
2009-04-16,0.23275,0.23275,0.23275,0.23275
2009-04-17,0.23338,0.23338,0.23338,0.23338
2009-04-20,0.2294,0.2294,0.2294,0.2294
2009-04-21,0.22579,0.22579,0.22579,0.22579
2009-04-22,0.22618,0.22618,0.22618,0.22618
2009-04-23,0.22652,0.22652,0.22652,0.22652
2009-04-24,0.2234,0.2234,0.2234,0.2234
2009-04-27,0.22036,0.22036,0.22036,0.22036
2009-04-28,0.21892,0.21892,0.21892,0.21892
2009-04-29,0.22473,0.22473,0.22473,0.22473
2009-04-30,0.22811,0.22811,0.22811,0.22811
2009-05-04,0.22772,0.22772,0.22772,0.22772
2009-05-05,0.22982,0.22982,0.22982,0.22982
2009-05-06,0.22762,0.22762,0.22762,0.22762
2009-05-07,0.23062,0.23062,0.23062,0.23062
2009-05-08,0.22983,0.22983,0.22983,0.22983
2009-05-11,0.22871,0.22871,0.22871,0.22871
2009-05-12,0.22728,0.22728,0.22728,0.22728
2009-05-13,0.22757,0.22757,0.22757,0.22757
2009-05-14,0.22343,0.22343,0.22343,0.22343
2009-05-15,0.2234,0.2234,0.2234,0.2234
2009-05-18,0.22335,0.22335,0.22335,0.22335
2009-05-19,0.2282,0.2282,0.2282,0.2282
2009-05-20,0.2295,0.2295,0.2295,0.2295
2009-05-21,0.22687,0.22687,0.22687,0.22687
2009-05-22,0.22719,0.22719,0.22719,0.22719
2009-05-25,0.22658,0.22658,0.22658,0.22658
2009-05-26,0.2253,0.2253,0.2253,0.2253
2009-05-27,0.22567,0.22567,0.22567,0.22567
2009-05-28,0.22284,0.22284,0.22284,0.22284
2009-05-29,0.22428,0.22428,0.22428,0.22428
2009-06-01,0.22499,0.22499,0.22499,0.22499
2009-06-02,0.22299,0.22299,0.22299,0.22299
2009-06-03,0.22286,0.22286,0.22286,0.22286
2009-06-04,0.22199,0.22199,0.22199,0.22199
2009-06-05,0.22043,0.22043,0.22043,0.22043
2009-06-08,0.22049,0.22049,0.22049,0.22049
2009-06-09,0.22164,0.22164,0.22164,0.22164
2009-06-10,0.22357,0.22357,0.22357,0.22357
2009-06-12,0.22414,0.22414,0.22414,0.22414
2009-06-15,0.22218,0.22218,0.22218,0.22218
2009-06-16,0.2204,0.2204,0.2204,0.2204
2009-06-17,0.22147,0.22147,0.22147,0.22147
2009-06-18,0.21996,0.21996,0.21996,0.21996
2009-06-19,0.22005,0.22005,0.22005,0.22005
2009-06-22,0.22204,0.22204,0.22204,0.22204
2009-06-23,0.21969,0.21969,0.21969,0.21969
2009-06-24,0.2199,0.2199,0.2199,0.2199
2009-06-25,0.22141,0.22141,0.22141,0.22141
2009-06-26,0.22186,0.22186,0.22186,0.22186
2009-06-29,0.22268,0.22268,0.22268,0.22268
2009-06-30,0.22373,0.22373,0.22373,0.22373
2009-07-01,0.22646,0.22646,0.22646,0.22646
2009-07-02,0.22873,0.22873,0.22873,0.22873
2009-07-03,0.22867,0.22867,0.22867,0.22867
2009-07-06,0.2281,0.2281,0.2281,0.2281
2009-07-07,0.22877,0.22877,0.22877,0.22877
2009-07-08,0.22603,0.22603,0.22603,0.22603
2009-07-09,0.22948,0.22948,0.22948,0.22948
2009-07-10,0.22878,0.22878,0.22878,0.22878
2009-07-13,0.22704,0.22704,0.22704,0.22704
2009-07-14,0.22929,0.22929,0.22929,0.22929
2009-07-15,0.23307,0.23307,0.23307,0.23307
2009-07-16,0.23259,0.23259,0.23259,0.23259
2009-07-17,0.23157,0.23157,0.23157,0.23157
2009-07-20,0.23253,0.23253,0.23253,0.23253
2009-07-21,0.2343,0.2343,0.2343,0.2343
2009-07-22,0.23418,0.23418,0.23418,0.23418
2009-07-23,0.23561,0.23561,0.23561,0.23561
2009-07-24,0.23731,0.23731,0.23731,0.23731
2009-07-27,0.24023,0.24023,0.24023,0.24023
2009-07-28,0.23966,0.23966,0.23966,0.23966
2009-07-29,0.23838,0.23838,0.23838,0.23838
2009-07-30,0.23919,0.23919,0.23919,0.23919
2009-07-31,0.24036,0.24036,0.24036,0.24036
2009-08-03,0.24285,0.24285,0.24285,0.24285
2009-08-04,0.24369,0.24369,0.24369,0.24369
2009-08-05,0.24337,0.24337,0.24337,0.24337
2009-08-06,0.24176,0.24176,0.24176,0.24176
2009-08-07,0.23988,0.23988,0.23988,0.23988
2009-08-10,0.24359,0.24359,0.24359,0.24359
2009-08-11,0.24202,0.24202,0.24202,0.24202
2009-08-12,0.23783,0.23783,0.23783,0.23783
2009-08-13,0.24268,0.24268,0.24268,0.24268
2009-08-14,0.24278,0.24278,0.24278,0.24278
2009-08-17,0.23842,0.23842,0.23842,0.23842
2009-08-18,0.23949,0.23949,0.23949,0.23949
2009-08-19,0.23923,0.23923,0.23923,0.23923
2009-08-20,0.24158,0.24158,0.24158,0.24158
2009-08-21,0.24248,0.24248,0.24248,0.24248
2009-08-24,0.24294,0.24294,0.24294,0.24294
2009-08-25,0.24393,0.24393,0.24393,0.24393
2009-08-26,0.2446,0.2446,0.2446,0.2446
2009-08-27,0.24227,0.24227,0.24227,0.24227
2009-08-28,0.24477,0.24477,0.24477,0.24477
2009-08-31,0.24391,0.24391,0.24391,0.24391
2009-09-01,0.24375,0.24375,0.24375,0.24375
2009-09-02,0.2391,0.2391,0.2391,0.2391
2009-09-03,0.24162,0.24162,0.24162,0.24162
2009-09-04,0.24259,0.24259,0.24259,0.24259
2009-09-07,0.24243,0.24243,0.24243,0.24243
2009-09-08,0.24409,0.24409,0.24409,0.24409
2009-09-09,0.24334,0.24334,0.24334,0.24334
2009-09-10,0.23981,0.23981,0.23981,0.23981
2009-09-11,0.2389,0.2389,0.2389,0.2389
2009-09-14,0.23551,0.23551,0.23551,0.23551
2009-09-15,0.24015,0.24015,0.24015,0.24015
2009-09-16,0.24096,0.24096,0.24096,0.24096
2009-09-17,0.24269,0.24269,0.24269,0.24269
2009-09-18,0.24127,0.24127,0.24127,0.24127
2009-09-21,0.24098,0.24098,0.24098,0.24098
2009-09-22,0.24059,0.24059,0.24059,0.24059
2009-09-23,0.23957,0.23957,0.23957,0.23957
2009-09-24,0.23935,0.23935,0.23935,0.23935
2009-09-25,0.23745,0.23745,0.23745,0.23745
2009-09-28,0.23659,0.23659,0.23659,0.23659
2009-09-29,0.23808,0.23808,0.23808,0.23808
2009-09-30,0.23682,0.23682,0.23682,0.23682
2009-10-01,0.23681,0.23681,0.23681,0.23681
2009-10-02,0.23507,0.23507,0.23507,0.23507
2009-10-05,0.23716,0.23716,0.23716,0.23716
2009-10-06,0.23935,0.23935,0.23935,0.23935
2009-10-07,0.23845,0.23845,0.23845,0.23845
2009-10-08,0.23612,0.23612,0.23612,0.23612
2009-10-09,0.23452,0.23452,0.23452,0.23452
2009-10-12,0.23473,0.23473,0.23473,0.23473
2009-10-13,0.23688,0.23688,0.23688,0.23688
2009-10-14,0.23759,0.23759,0.23759,0.23759
2009-10-15,0.23833,0.23833,0.23833,0.23833
2009-10-16,0.23765,0.23765,0.23765,0.23765
2009-10-19,0.23816,0.23816,0.23816,0.23816
2009-10-20,0.23947,0.23947,0.23947,0.23947
2009-10-21,0.24086,0.24086,0.24086,0.24086
2009-10-22,0.23834,0.23834,0.23834,0.23834
2009-10-23,0.23929,0.23929,0.23929,0.23929
2009-10-26,0.23969,0.23969,0.23969,0.23969
2009-10-27,0.23802,0.23802,0.23802,0.23802
2009-10-28,0.23507,0.23507,0.23507,0.23507
2009-10-29,0.23507,0.23507,0.23507,0.23507
2009-10-30,0.23568,0.23568,0.23568,0.23568
2009-11-02,0.23529,0.23529,0.23529,0.23529
2009-11-03,0.23306,0.23306,0.23306,0.23306
2009-11-04,0.2344,0.2344,0.2344,0.2344
2009-11-05,0.2343,0.2343,0.2343,0.2343
2009-11-06,0.23564,0.23564,0.23564,0.23564
2009-11-09,0.23671,0.23671,0.23671,0.23671
2009-11-10,0.23785,0.23785,0.23785,0.23785
2009-11-12,0.24143,0.24143,0.24143,0.24143
2009-11-13,0.2431,0.2431,0.2431,0.2431
2009-11-16,0.24385,0.24385,0.24385,0.24385
2009-11-17,0.2441,0.2441,0.2441,0.2441
2009-11-18,0.24444,0.24444,0.24444,0.24444
2009-11-19,0.2422,0.2422,0.2422,0.2422
2009-11-20,0.24105,0.24105,0.24105,0.24105
2009-11-23,0.24271,0.24271,0.24271,0.24271
2009-11-24,0.24266,0.24266,0.24266,0.24266
2009-11-25,0.24305,0.24305,0.24305,0.24305
2009-11-26,0.24189,0.24189,0.24189,0.24189
2009-11-27,0.23919,0.23919,0.23919,0.23919
2009-11-30,0.24137,0.24137,0.24137,0.24137
2009-12-01,0.24234,0.24234,0.24234,0.24234
2009-12-02,0.24364,0.24364,0.24364,0.24364
2009-12-03,0.24418,0.24418,0.24418,0.24418
2009-12-04,0.24422,0.24422,0.24422,0.24422
2009-12-07,0.24594,0.24594,0.24594,0.24594
2009-12-08,0.24555,0.24555,0.24555,0.24555
2009-12-09,0.24233,0.24233,0.24233,0.24233
2009-12-10,0.24133,0.24133,0.24133,0.24133
2009-12-11,0.2416,0.2416,0.2416,0.2416
2009-12-14,0.24149,0.24149,0.24149,0.24149
2009-12-15,0.24,0.24,0.24,0.24
2009-12-16,0.23794,0.23794,0.23794,0.23794
2009-12-17,0.23913,0.23913,0.23913,0.23913
2009-12-18,0.2392,0.2392,0.2392,0.2392
2009-12-21,0.23888,0.23888,0.23888,0.23888
2009-12-22,0.23891,0.23891,0.23891,0.23891
2009-12-23,0.23964,0.23964,0.23964,0.23964
2009-12-24,0.24007,0.24007,0.24007,0.24007
2009-12-28,0.24035,0.24035,0.24035,0.24035
2009-12-29,0.24067,0.24067,0.24067,0.24067
2009-12-30,0.24246,0.24246,0.24246,0.24246
2009-12-31,0.24342,0.24342,0.24342,0.24342
2010-01-04,0.24436,0.24436,0.24436,0.24436
2010-01-05,0.24513,0.24513,0.24513,0.24513
2010-01-06,0.2442,0.2442,0.2442,0.2442
2010-01-07,0.24326,0.24326,0.24326,0.24326
2010-01-08,0.2434,0.2434,0.2434,0.2434
2010-01-11,0.24634,0.24634,0.24634,0.24634
2010-01-12,0.24501,0.24501,0.24501,0.24501
2010-01-13,0.24621,0.24621,0.24621,0.24621
2010-01-14,0.24671,0.24671,0.24671,0.24671
2010-01-15,0.2479,0.2479,0.2479,0.2479
2010-01-18,0.24807,0.24807,0.24807,0.24807
2010-01-19,0.24882,0.24882,0.24882,0.24882
2010-01-20,0.24911,0.24911,0.24911,0.24911
2010-01-21,0.24594,0.24594,0.24594,0.24594
2010-01-22,0.24545,0.24545,0.24545,0.24545
2010-01-25,0.24625,0.24625,0.24625,0.24625
2010-01-26,0.24409,0.24409,0.24409,0.24409
2010-01-27,0.24463,0.24463,0.24463,0.24463
2010-01-28,0.24612,0.24612,0.24612,0.24612
2010-01-29,0.24621,0.24621,0.24621,0.24621
2010-02-01,0.24978,0.24978,0.24978,0.24978
2010-02-02,0.25095,0.25095,0.25095,0.25095
2010-02-03,0.25195,0.25195,0.25195,0.25195
2010-02-04,0.24845,0.24845,0.24845,0.24845
2010-02-05,0.24437,0.24437,0.24437,0.24437
2010-02-08,0.2444,0.2444,0.2444,0.2444
2010-02-09,0.24522,0.24522,0.24522,0.24522
2010-02-10,0.24634,0.24634,0.24634,0.24634
2010-02-11,0.24662,0.24662,0.24662,0.24662
2010-02-12,0.24978,0.24978,0.24978,0.24978
2010-02-15,0.24859,0.24859,0.24859,0.24859
2010-02-16,0.24895,0.24895,0.24895,0.24895
2010-02-17,0.25076,0.25076,0.25076,0.25076
2010-02-18,0.25091,0.25091,0.25091,0.25091
2010-02-19,0.24981,0.24981,0.24981,0.24981
2010-02-22,0.25182,0.25182,0.25182,0.25182
2010-02-23,0.25233,0.25233,0.25233,0.25233
2010-02-24,0.24991,0.24991,0.24991,0.24991
2010-02-25,0.25042,0.25042,0.25042,0.25042
2010-02-26,0.25146,0.25146,0.25146,0.25146
2010-03-01,0.25379,0.25379,0.25379,0.25379
2010-03-02,0.2543,0.2543,0.2543,0.2543
2010-03-03,0.25465,0.25465,0.25465,0.25465
2010-03-04,0.25549,0.25549,0.25549,0.25549
2010-03-05,0.25741,0.25741,0.25741,0.25741
2010-03-08,0.2579,0.2579,0.2579,0.2579
2010-03-09,0.25749,0.25749,0.25749,0.25749
2010-03-10,0.25806,0.25806,0.25806,0.25806
2010-03-11,0.25637,0.25637,0.25637,0.25637
2010-03-12,0.25692,0.25692,0.25692,0.25692
2010-03-15,0.25634,0.25634,0.25634,0.25634
2010-03-16,0.25727,0.25727,0.25727,0.25727
2010-03-17,0.2585,0.2585,0.2585,0.2585
2010-03-18,0.25824,0.25824,0.25824,0.25824
2010-03-19,0.25701,0.25701,0.25701,0.25701
2010-03-22,0.25552,0.25552,0.25552,0.25552
2010-03-23,0.25665,0.25665,0.25665,0.25665
2010-03-24,0.25796,0.25796,0.25796,0.25796
2010-03-25,0.25706,0.25706,0.25706,0.25706
2010-03-26,0.25736,0.25736,0.25736,0.25736
2010-03-29,0.25688,0.25688,0.25688,0.25688
2010-03-30,0.25796,0.25796,0.25796,0.25796
2010-03-31,0.25892,0.25892,0.25892,0.25892
2010-04-01,0.25996,0.25996,0.25996,0.25996
2010-04-02,0.25964,0.25964,0.25964,0.25964
2010-04-06,0.26072,0.26072,0.26072,0.26072
2010-04-07,0.26057,0.26057,0.26057,0.26057
2010-04-08,0.25956,0.25956,0.25956,0.25956
2010-04-09,0.26038,0.26038,0.26038,0.26038
2010-04-12,0.25858,0.25858,0.25858,0.25858
2010-04-13,0.25751,0.25751,0.25751,0.25751
2010-04-14,0.25867,0.25867,0.25867,0.25867
2010-04-15,0.25879,0.25879,0.25879,0.25879
2010-04-16,0.25823,0.25823,0.25823,0.25823
2010-04-19,0.25634,0.25634,0.25634,0.25634
2010-04-20,0.25669,0.25669,0.25669,0.25669
2010-04-21,0.25865,0.25865,0.25865,0.25865
2010-04-22,0.25871,0.25871,0.25871,0.25871
2010-04-23,0.25771,0.25771,0.25771,0.25771
2010-04-26,0.25796,0.25796,0.25796,0.25796
2010-04-27,0.25664,0.25664,0.25664,0.25664
2010-04-28,0.25307,0.25307,0.25307,0.25307
2010-04-29,0.25526,0.25526,0.25526,0.25526
2010-04-30,0.25628,0.25628,0.25628,0.25628
2010-05-04,0.25439,0.25439,0.25439,0.25439
2010-05-05,0.24866,0.24866,0.24866,0.24866
2010-05-06,0.24526,0.24526,0.24526,0.24526
2010-05-07,0.23941,0.23941,0.23941,0.23941
2010-05-10,0.25001,0.25001,0.25001,0.25001
2010-05-11,0.24727,0.24727,0.24727,0.24727
2010-05-12,0.25063,0.25063,0.25063,0.25063
2010-05-13,0.25258,0.25258,0.25258,0.25258
2010-05-14,0.25093,0.25093,0.25093,0.25093
2010-05-17,0.24848,0.24848,0.24848,0.24848
2010-05-18,0.24976,0.24976,0.24976,0.24976
2010-05-19,0.24451,0.24451,0.24451,0.24451
2010-05-20,0.24297,0.24297,0.24297,0.24297
2010-05-21,0.24138,0.24138,0.24138,0.24138
2010-05-24,0.2435,0.2435,0.2435,0.2435
2010-05-25,0.23961,0.23961,0.23961,0.23961
2010-05-26,0.24174,0.24174,0.24174,0.24174
2010-05-27,0.24388,0.24388,0.24388,0.24388
2010-05-28,0.24704,0.24704,0.24704,0.24704
2010-05-31,0.24528,0.24528,0.24528,0.24528
2010-06-01,0.24267,0.24267,0.24267,0.24267
2010-06-02,0.24357,0.24357,0.24357,0.24357
2010-06-04,0.2441,0.2441,0.2441,0.2441
2010-06-07,0.23988,0.23988,0.23988,0.23988
2010-06-08,0.24095,0.24095,0.24095,0.24095
2010-06-09,0.24254,0.24254,0.24254,0.24254
2010-06-10,0.24191,0.24191,0.24191,0.24191
2010-06-11,0.24444,0.24444,0.24444,0.24444
2010-06-14,0.24487,0.24487,0.24487,0.24487
2010-06-15,0.24531,0.24531,0.24531,0.24531
2010-06-16,0.24598,0.24598,0.24598,0.24598
2010-06-17,0.24503,0.24503,0.24503,0.24503
2010-06-18,0.24551,0.24551,0.24551,0.24551
2010-06-21,0.24814,0.24814,0.24814,0.24814
2010-06-22,0.2467,0.2467,0.2467,0.2467
2010-06-23,0.24638,0.24638,0.24638,0.24638
2010-06-24,0.24464,0.24464,0.24464,0.24464
2010-06-25,0.24152,0.24152,0.24152,0.24152
2010-06-28,0.24303,0.24303,0.24303,0.24303
2010-06-29,0.2401,0.2401,0.2401,0.2401
2010-06-30,0.24121,0.24121,0.24121,0.24121
2010-07-01,0.2408,0.2408,0.2408,0.2408
2010-07-02,0.24127,0.24127,0.24127,0.24127
2010-07-05,0.2429,0.2429,0.2429,0.2429
2010-07-06,0.24325,0.24325,0.24325,0.24325
2010-07-07,0.24232,0.24232,0.24232,0.24232
2010-07-08,0.24496,0.24496,0.24496,0.24496
2010-07-09,0.2455,0.2455,0.2455,0.2455
2010-07-12,0.24473,0.24473,0.24473,0.24473
2010-07-13,0.24525,0.24525,0.24525,0.24525
2010-07-14,0.24628,0.24628,0.24628,0.24628
2010-07-15,0.24631,0.24631,0.24631,0.24631
2010-07-16,0.24438,0.24438,0.24438,0.24438
2010-07-19,0.2423,0.2423,0.2423,0.2423
2010-07-20,0.24247,0.24247,0.24247,0.24247
2010-07-21,0.24304,0.24304,0.24304,0.24304
2010-07-22,0.24386,0.24386,0.24386,0.24386
2010-07-23,0.24611,0.24611,0.24611,0.24611
2010-07-26,0.24708,0.24708,0.24708,0.24708
2010-07-27,0.24922,0.24922,0.24922,0.24922
2010-07-28,0.24996,0.24996,0.24996,0.24996
2010-07-29,0.25004,0.25004,0.25004,0.25004
2010-07-30,0.2495,0.2495,0.2495,0.2495
2010-08-02,0.25093,0.25093,0.25093,0.25093
2010-08-03,0.25078,0.25078,0.25078,0.25078
2010-08-04,0.24876,0.24876,0.24876,0.24876
2010-08-05,0.25088,0.25088,0.25088,0.25088
2010-08-06,0.25075,0.25075,0.25075,0.25075
2010-08-09,0.25081,0.25081,0.25081,0.25081
2010-08-10,0.25172,0.25172,0.25172,0.25172
2010-08-11,0.25005,0.25005,0.25005,0.25005
2010-08-12,0.24917,0.24917,0.24917,0.24917
2010-08-13,0.25037,0.25037,0.25037,0.25037
2010-08-16,0.24981,0.24981,0.24981,0.24981
2010-08-17,0.25184,0.25184,0.25184,0.25184
2010-08-18,0.25294,0.25294,0.25294,0.25294
2010-08-19,0.25313,0.25313,0.25313,0.25313
2010-08-20,0.25177,0.25177,0.25177,0.25177
2010-08-23,0.25094,0.25094,0.25094,0.25094
2010-08-24,0.24935,0.24935,0.24935,0.24935
2010-08-25,0.25034,0.25034,0.25034,0.25034
2010-08-26,0.25046,0.25046,0.25046,0.25046
2010-08-27,0.25119,0.25119,0.25119,0.25119
2010-08-30,0.25154,0.25154,0.25154,0.25154
2010-08-31,0.24976,0.24976,0.24976,0.24976
2010-09-01,0.25049,0.25049,0.25049,0.25049
2010-09-02,0.25215,0.25215,0.25215,0.25215
2010-09-03,0.2523,0.2523,0.2523,0.2523
2010-09-06,0.25459,0.25459,0.25459,0.25459
2010-09-07,0.2532,0.2532,0.2532,0.2532
2010-09-08,0.2532,0.2532,0.2532,0.2532
2010-09-09,0.25367,0.25367,0.25367,0.25367
2010-09-10,0.25435,0.25435,0.25435,0.25435
2010-09-13,0.25376,0.25376,0.25376,0.25376
2010-09-14,0.25321,0.25321,0.25321,0.25321
2010-09-15,0.25406,0.25406,0.25406,0.25406
2010-09-16,0.25416,0.25416,0.25416,0.25416
2010-09-17,0.25288,0.25288,0.25288,0.25288
2010-09-20,0.25313,0.25313,0.25313,0.25313
2010-09-21,0.25343,0.25343,0.25343,0.25343
2010-09-22,0.25363,0.25363,0.25363,0.25363
2010-09-23,0.25117,0.25117,0.25117,0.25117
2010-09-24,0.25159,0.25159,0.25159,0.25159
2010-09-27,0.25264,0.25264,0.25264,0.25264
2010-09-28,0.25143,0.25143,0.25143,0.25143
2010-09-29,0.25183,0.25183,0.25183,0.25183
2010-09-30,0.25082,0.25082,0.25082,0.25082
2010-10-01,0.25339,0.25339,0.25339,0.25339
2010-10-04,0.25267,0.25267,0.25267,0.25267
2010-10-05,0.25162,0.25162,0.25162,0.25162
2010-10-06,0.25395,0.25395,0.25395,0.25395
2010-10-07,0.25218,0.25218,0.25218,0.25218
2010-10-08,0.25088,0.25088,0.25088,0.25088
2010-10-11,0.25155,0.25155,0.25155,0.25155
2010-10-12,0.25182,0.25182,0.25182,0.25182
2010-10-13,0.25261,0.25261,0.25261,0.25261
2010-10-14,0.25646,0.25646,0.25646,0.25646
2010-10-15,0.25592,0.25592,0.25592,0.25592
2010-10-18,0.25475,0.25475,0.25475,0.25475
2010-10-19,0.25434,0.25434,0.25434,0.25434
2010-10-20,0.25189,0.25189,0.25189,0.25189
2010-10-21,0.25295,0.25295,0.25295,0.25295
2010-10-22,0.25167,0.25167,0.25167,0.25167
2010-10-25,0.2534,0.2534,0.2534,0.2534
2010-10-26,0.25412,0.25412,0.25412,0.25412
2010-10-27,0.25351,0.25351,0.25351,0.25351
2010-10-28,0.25173,0.25173,0.25173,0.25173
2010-10-29,0.25035,0.25035,0.25035,0.25035
2010-11-02,0.25304,0.25304,0.25304,0.25304
2010-11-03,0.2542,0.2542,0.2542,0.2542
2010-11-04,0.25548,0.25548,0.25548,0.25548
2010-11-05,0.25517,0.25517,0.25517,0.25517
2010-11-08,0.25473,0.25473,0.25473,0.25473
2010-11-09,0.25423,0.25423,0.25423,0.25423
2010-11-10,0.25665,0.25665,0.25665,0.25665
2010-11-12,0.25396,0.25396,0.25396,0.25396
2010-11-15,0.25361,0.25361,0.25361,0.25361
2010-11-16,0.25414,0.25414,0.25414,0.25414
2010-11-17,0.2531,0.2531,0.2531,0.2531
2010-11-18,0.2539,0.2539,0.2539,0.2539
2010-11-19,0.25393,0.25393,0.25393,0.25393
2010-11-22,0.2545,0.2545,0.2545,0.2545
2010-11-23,0.25353,0.25353,0.25353,0.25353
2010-11-24,0.25192,0.25192,0.25192,0.25192
2010-11-25,0.25159,0.25159,0.25159,0.25159
2010-11-26,0.24846,0.24846,0.24846,0.24846
2010-11-29,0.24827,0.24827,0.24827,0.24827
2010-11-30,0.2455,0.2455,0.2455,0.2455
2010-12-01,0.24873,0.24873,0.24873,0.24873
2010-12-02,0.25045,0.25045,0.25045,0.25045
2010-12-03,0.2502,0.2502,0.2502,0.2502
2010-12-06,0.25016,0.25016,0.25016,0.25016
2010-12-07,0.24951,0.24951,0.24951,0.24951
2010-12-08,0.24743,0.24743,0.24743,0.24743
2010-12-09,0.24795,0.24795,0.24795,0.24795
2010-12-10,0.24767,0.24767,0.24767,0.24767
2010-12-13,0.24851,0.24851,0.24851,0.24851
2010-12-14,0.25056,0.25056,0.25056,0.25056
2010-12-15,0.25077,0.25077,0.25077,0.25077
2010-12-16,0.25065,0.25065,0.25065,0.25065
2010-12-17,0.25102,0.25102,0.25102,0.25102
2010-12-20,0.25001,0.25001,0.25001,0.25001
2010-12-21,0.25035,0.25035,0.25035,0.25035
2010-12-22,0.25057,0.25057,0.25057,0.25057
2010-12-23,0.25167,0.25167,0.25167,0.25167
2010-12-24,0.25227,0.25227,0.25227,0.25227
2010-12-27,0.25149,0.25149,0.25149,0.25149
2010-12-28,0.251,0.251,0.251,0.251
2010-12-29,0.25054,0.25054,0.25054,0.25054
2010-12-30,0.25186,0.25186,0.25186,0.25186
2010-12-31,0.25251,0.25251,0.25251,0.25251
2011-01-03,0.25239,0.25239,0.25239,0.25239
2011-01-04,0.25359,0.25359,0.25359,0.25359
2011-01-05,0.25579,0.25579,0.25579,0.25579
2011-01-07,0.2582,0.2582,0.2582,0.2582
2011-01-10,0.25587,0.25587,0.25587,0.25587
2011-01-11,0.25735,0.25735,0.25735,0.25735
2011-01-12,0.2604,0.2604,0.2604,0.2604
2011-01-13,0.25898,0.25898,0.25898,0.25898
2011-01-14,0.25751,0.25751,0.25751,0.25751
2011-01-17,0.25845,0.25845,0.25845,0.25845
2011-01-18,0.25869,0.25869,0.25869,0.25869
2011-01-19,0.25733,0.25733,0.25733,0.25733
2011-01-20,0.25688,0.25688,0.25688,0.25688
2011-01-21,0.25683,0.25683,0.25683,0.25683
2011-01-24,0.25796,0.25796,0.25796,0.25796
2011-01-25,0.25788,0.25788,0.25788,0.25788
2011-01-26,0.25788,0.25788,0.25788,0.25788
2011-01-27,0.25635,0.25635,0.25635,0.25635
2011-01-28,0.25568,0.25568,0.25568,0.25568
2011-01-31,0.25416,0.25416,0.25416,0.25416
2011-02-01,0.25556,0.25556,0.25556,0.25556
2011-02-02,0.25629,0.25629,0.25629,0.25629
2011-02-03,0.25528,0.25528,0.25528,0.25528
2011-02-04,0.25592,0.25592,0.25592,0.25592
2011-02-07,0.2585,0.2585,0.2585,0.2585
2011-02-08,0.25812,0.25812,0.25812,0.25812
2011-02-09,0.25646,0.25646,0.25646,0.25646
2011-02-10,0.25479,0.25479,0.25479,0.25479
2011-02-11,0.254,0.254,0.254,0.254
2011-02-14,0.25421,0.25421,0.25421,0.25421
2011-02-15,0.25382,0.25382,0.25382,0.25382
2011-02-16,0.2556,0.2556,0.2556,0.2556
2011-02-17,0.25596,0.25596,0.25596,0.25596
2011-02-18,0.25572,0.25572,0.25572,0.25572
2011-02-21,0.25449,0.25449,0.25449,0.25449
2011-02-22,0.25232,0.25232,0.25232,0.25232
2011-02-23,0.25268,0.25268,0.25268,0.25268
2011-02-24,0.25053,0.25053,0.25053,0.25053
2011-02-25,0.25153,0.25153,0.25153,0.25153
2011-02-28,0.25149,0.25149,0.25149,0.25149
2011-03-01,0.25245,0.25245,0.25245,0.25245
2011-03-02,0.25141,0.25141,0.25141,0.25141
2011-03-03,0.25143,0.25143,0.25143,0.25143
2011-03-04,0.25008,0.25008,0.25008,0.25008
2011-03-07,0.25129,0.25129,0.25129,0.25129
2011-03-08,0.25153,0.25153,0.25153,0.25153
2011-03-09,0.25152,0.25152,0.25152,0.25152
2011-03-10,0.25053,0.25053,0.25053,0.25053
