Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-05-07,13617.02,14305.76,13583.71,14275.35,703697920
2012-05-08,14224.27,14315.97,13866.34,13936.7,833514624
2012-05-09,14020.44,14058.76,13592.15,13771.82,1003909440
2012-05-10,13903.95,14129.31,13637.76,14004.94,1250760064
2012-05-11,13877.92,14071.45,13784.89,14045.35,906031936
2012-05-14,13867.36,13875.93,13532.43,13660.87,947507264
2012-05-15,13740.16,13840.13,13263.96,13311.36,1080119168
2012-05-16,13196.54,13507.7,13049.1,13283.55,1054968384
2012-05-17,13314.54,13339.08,12931.5,13089.26,893211072
2012-05-18,12919.3,13321,12863.02,13048.9,1010126272
2012-05-21,12841.67,13080.47,12781.56,13012.04,780045696
2012-05-22,13145.75,13499.77,13133.91,13456.03,970336640
2012-05-23,13273.04,13313.14,12906.41,12960.87,854753472
2012-05-24,13093.32,13156.82,12801.58,13107.8,838664640
2012-05-25,13126.69,13291.23,13000.37,13154.8,755863040
2012-05-28,13259.11,13317.69,13018.6,13057.26,578453760
2012-05-29,13151.49,13204.4,12956.17,13107.13,849514368
2012-05-30,13013.29,13168.15,12794.51,12872.58,1014777216
2012-05-31,12938.57,13035.54,12764.68,12873.84,881694592
2012-06-01,12919.19,12952.82,12568.05,12739.98,860889024
2012-06-04,12643.94,13044.28,12635.36,12891.96,734315968
2012-06-05,12998.72,13075.13,12851.03,12973.66,777390464
2012-06-06,13085.57,13427.15,13012.06,13427.15,1132498048
2012-06-07,13432.48,13702.66,13375.28,13545.32,1016754880
2012-06-08,13398.32,13518.98,13228.92,13445.46,961817792
2012-06-11,13726.6,13778.91,13070.75,13070.75,1280343168
2012-06-12,13038.95,13115.11,12797.52,12979.69,1201217152
2012-06-13,13000.62,13122.5,12809.73,12894.8,982319552
2012-06-14,12880.88,13084.62,12731.54,13084.62,850859968
2012-06-15,13161.71,13411.63,13142.78,13390.69,1733440896
2012-06-18,13529.86,13554.99,12972.31,13009.63,948671744
2012-06-19,13047.96,13464.47,12897.43,13445.46,1066260096
2012-06-20,13437.05,13789.86,13414.24,13732.16,986131968
2012-06-21,13653.96,13997.11,13599.2,13751.63,1169436544
2012-06-22,13625.21,13939.13,13586.94,13662.8,1239935872
2012-06-25,13612.26,13633.24,13104.11,13113.78,863287808
2012-06-26,13124.21,13253.27,12914.35,12968.18,859046592
2012-06-27,13054.67,13342.02,12968.07,13302.77,691880192
2012-06-28,13333.17,13443.72,13129.31,13391.3,830634560
2012-06-29,13762.14,14274.37,13690.13,14274.37,1292116608
2012-07-02,14275.74,14511.51,14173.41,14308.79,1008942336
2012-07-03,14337.07,14516.49,14302.09,14494.41,744287104
2012-07-04,14479.39,14505.67,14263.07,14381.2,579522944
2012-07-05,14398.48,14488.07,13860.26,14088.74,1084756224
2012-07-06,14033.07,14087.21,13732.07,13732.07,747409792
2012-07-09,13702.88,13892.08,13601.47,13812.65,743454400
2012-07-10,13836.98,14102.87,13719.2,13868.27,677345280
2012-07-11,13793.06,13921.62,13731.37,13861.42,562527744
2012-07-12,13802.67,13814.42,13499.9,13583.82,655531392
2012-07-13,13615.45,13763.63,13472.06,13714.68,631936960
2012-07-16,13674.6,13760.15,13549.26,13664.81,475685536
2012-07-17,13706.5,13822.13,13501.73,13536.73,592800960
2012-07-18,13606,13620.83,13405.29,13594.39,703533056
2012-07-19,13654.46,13698.19,13495.48,13666.49,727569792
2012-07-20,13620.66,13657.07,13004.16,13067.22,1019484480
2012-07-23,12855.52,12889.95,12388.97,12706.36,1107554944
2012-07-24,12745.36,12788.45,12299.99,12362.51,637107712
2012-07-25,12357.7,12656.38,12295.76,12506.74,570486464
2012-07-26,12512.69,13210.04,12430.42,13210.04,894904064
2012-07-27,13298.01,13611.15,13086.2,13596.88,836307520
2012-07-30,13664.56,13987.26,13658.52,13978.04,753487680
2012-07-31,13980.7,14110.79,13741.58,13890.99,742684800
2012-08-01,13848.81,13986.31,13763.34,13928.59,555080192
2012-08-02,13943.85,14337.74,13282.55,13282.55,1087460352
2012-08-03,13405.55,14124.89,13204.91,14124.89,971088000
2012-08-06,14101.49,14405.5,13973.22,14342.03,804992640
2012-08-07,14321.96,14718,14260.16,14655.64,846816192
2012-08-08,14638.62,14713.94,14469.92,14665.3,718561280
2012-08-09,14737.37,14789.01,14471.37,14654.11,695037504
2012-08-10,14557.04,14630.34,14434.11,14548.64,445733728
2012-08-13,14533.34,14701.81,14477.36,14532.87,458032256
2012-08-14,14605.61,14677.5,14579.14,14656.87,385221568
2012-08-16,14664.58,14952.9,14628.08,14930.3,745064384
2012-08-17,15055.1,15223.72,15004.72,15124.69,1067792384
2012-08-20,15141.21,15345.58,14762.89,14971.88,1216203520
2012-08-21,15058.3,15348.8,15044.33,15330.46,897699520
2012-08-22,15223.52,15358.98,15118.42,15161.18,863520128
2012-08-23,15275.68,15335.08,14855.09,14953.76,713212096
2012-08-24,14945.63,14959.11,14709.34,14880.68,588920704
2012-08-27,14870.86,15059.18,14801.1,15012.87,431285952
2012-08-28,14951.24,15081.1,14905.22,14993.01,517721152
2012-08-29,15028.2,15075.92,14880.82,14943.57,646055680
2012-08-30,14896.32,15001.62,14722.33,14780.55,491390528
2012-08-31,14806.75,15124.98,14773.16,15100.48,758471040
2012-09-03,15068.45,15275.2,15040.03,15267.17,494292256
2012-09-04,15297.15,15383.41,15185.65,15222.63,662296128
2012-09-05,15220.33,15311.08,15021.56,15128.08,664895552
2012-09-06,15189.5,15788.56,15141.2,15780.32,1359415552
2012-09-07,15940.17,16195.24,15899.94,16110.27,1749693056
2012-09-10,16099.87,16159.92,15975.4,16092.06,951238464
2012-09-11,15985.21,16243.23,15842.76,16226.66,977736128
2012-09-12,16262.83,16504.54,16200.97,16419.79,1284166912
2012-09-13,16449.84,16467.07,16119.2,16244.28,907958656
2012-09-14,16615.82,16694.79,16493.1,16624.45,1093863552
2012-09-17,16523.54,16572.16,16403.39,16470.09,797031680
2012-09-18,16365.71,16394.45,16042.61,16076.03,917456384
2012-09-19,16129.3,16250.17,15958.41,16100.23,918753792
2012-09-20,15944.48,16046.35,15734.35,15830.28,913404672
2012-09-21,15919.51,16065.05,15848.85,15991.1,1025066112
2012-09-24,15806.65,15923.32,15719.66,15867.07,513138848
2012-09-25,15864.63,15980.38,15624.92,15932.6,641291584
2012-09-26,15758.61,15779.99,15330.14,15408.03,826990400
2012-09-27,15504.84,15554.04,15354.85,15450.14,744255104
2012-09-28,15556.74,15568.33,15095.84,15095.84,767790336
2012-10-01,15066.2,15523.1,15056.38,15523.1,702537856
2012-10-02,15438.37,15711.99,15356.15,15495.79,779245632
2012-10-03,15435.09,15623.45,15404.84,15535.09,575081088
2012-10-04,15608.72,15658.66,15415.35,15511.25,659019840
2012-10-05,15591.67,15903.89,15523.3,15876.25,755958848
2012-10-08,15728.58,15738.51,15559.27,15562,509721024
2012-10-09,15589.81,15716.88,15434.82,15504.65,723840256
2012-10-10,15441.97,15530.8,15377.71,15440.63,588965824
2012-10-11,15338.54,15690.41,15305.52,15634.45,773327616
2012-10-12,15575.94,15701.22,15511.94,15511.94,678358592
2012-10-15,15501.82,15716.5,15500.12,15590.72,539501568
2012-10-16,15694.93,15985.16,15612.07,15985.16,881187648
2012-10-17,16040.62,16234.09,15969.57,16233.84,978033792
2012-10-18,16248.26,16280.95,15990.08,16185.45,989622400
2012-10-19,16147.55,16196.88,15848.26,15862.31,764928000
2012-10-22,15862.3,16024.3,15726.38,15866.78,674054464
2012-10-23,15920.02,15923.34,15499.26,15578.95,684264704
2012-10-24,15618.31,15771.68,15408.24,15706.56,649201024
2012-10-25,15689.9,15841.34,15528.47,15528.47,688334336
2012-10-26,15406.43,15636.86,15322.8,15584.86,721323200
2012-10-29,15492.42,15492.42,15262.94,15349.12,554217536
2012-10-30,15410.66,15530.66,15408.19,15521.77,448057664
2012-10-31,15580.56,15714.75,15539.71,15539.71,576230720
2012-11-01,15484.51,15813.2,15427.16,15806.73,508139520
2012-11-02,15802.37,15892.01,15681.19,15769.28,581088256
2012-11-05,15675.31,15701.72,15467.48,15544.4,452500800
2012-11-06,15559.31,15692.09,15522.5,15683.71,394168896
2012-11-07,15800.1,15811.38,15288.18,15291.78,666042304
2012-11-08,15382.06,15393.02,15091.56,15194.08,688931136
2012-11-09,15209.66,15243.53,14964.7,15181,682681344
2012-11-12,15181.04,15264.46,15073.23,15121.7,681410176
2012-11-13,15046.67,15360.65,14972.56,15333.15,874358400
2012-11-14,15307.05,15410.39,15190.59,15252.93,768600320
2012-11-15,15149.51,15269.12,15121.71,15162.82,575576512
2012-11-16,15156.33,15198.51,14855.79,14855.79,702126656
2012-11-19,14998.81,15308.96,14941.77,15308.96,534691552
2012-11-20,15218.29,15303.72,15129.86,15269.99,492165440
2012-11-21,15195.44,15431.55,15182.5,15394.62,585048064
2012-11-22,15431.85,15570.1,15405.79,15553.62,355435168
2012-11-23,15575.53,15656.07,15431.19,15635.89,423654592
2012-11-26,15599.3,15648.77,15506.25,15520.14,408325024
2012-11-27,15631.63,15687.35,15407.07,15479.81,502704512
2012-11-28,15439.09,15481.7,15256.65,15453.43,610906432
2012-11-29,15593.38,15887.99,15554.16,15887.99,847883072
2012-11-30,15865.41,15939.99,15808.24,15808.24,656365440
2012-12-03,15868.95,16106.54,15837.92,15876.06,676664320
2012-12-04,15872.98,16074.42,15862.34,16041.54,792995968
2012-12-05,16141.7,16214.47,15872.08,15954.43,899214080
2012-12-06,16034.41,16105.41,15632.34,15835.22,949061376
2012-12-07,15845.57,15899.6,15567.04,15699.22,675954304
2012-12-10,15426.99,15427.4,15104.13,15354.01,1065032000
2012-12-11,15399.78,15611.97,15262.44,15585.61,639280448
2012-12-12,15626.55,15786.04,15575.57,15764.98,698087936
2012-12-13,15837.1,15926.56,15712.93,15866.29,791121472
2012-12-14,15890.76,15941.26,15811.06,15908.09,605525696
2012-12-17,15941.63,16023.38,15816.6,16004.73,804036736
2012-12-18,16075.47,16160.42,16022.2,16155.14,995086144
2012-12-19,16213.99,16361.36,16165.34,16332.5,973895552
2012-12-20,16251.15,16420.73,16229.35,16399.36,812232064
2012-12-21,16274.91,16355.67,16211.97,16333.95,876631104
2012-12-27,16366.54,16503.08,16365.01,16408.28,673748288
2012-12-28,16449.75,16484.81,16273.38,16273.38,556289152
2013-01-02,16583.43,16893.39,16573.07,16893.39,998288192
2013-01-03,16866.61,16915.36,16781.97,16909.83,754308736
2013-01-04,16897.97,16970.16,16795.66,16959.78,1521378048
2013-01-07,16992.99,17103.12,16873.44,16895.66,1992093824
2013-01-08,16850.59,17082,16815.41,16951.14,1340577664
2013-01-09,17038.97,17326.27,17035.13,17326.27,1640638336
2013-01-10,17398.38,17561.79,17231.67,17451.07,1603462144
2013-01-11,17529.34,17550.31,17334.43,17502.39,1089950592
2013-01-14,17576.25,17683.92,17270.49,17391.24,1326830208
2013-01-15,17332.58,17489.98,17295.11,17467.48,1084055552
2013-01-16,17429.49,17450.39,17195.88,17339.95,1095451776
2013-01-17,17343.98,17587.35,17323.9,17587.35,923613248
2013-01-18,17696.74,17709.05,17483.31,17554.13,977538688
2013-01-21,17595.05,17638.38,17480.33,17631.99,623066560
2013-01-22,17632.13,17764.69,17394.24,17715.9,1364301824
2013-01-23,17749.53,17752.55,17555.1,17579,1547466496
2013-01-24,17530.64,17765.65,17456.35,17756.63,1555765376
2013-01-25,17736.05,17876,17662.88,17726.89,2332386304
2013-01-28,17801.79,17924.92,17756.1,17897.41,1716302208
2013-01-29,17887.16,17937.17,17733.28,17891.91,1217094656
2013-01-30,17968.6,17983.63,17252.3,17289.91,1360258304
2013-01-31,17331.31,17519.78,17080.16,17439.06,1359877120
2013-02-01,17411.8,17558.21,17130.8,17318.94,1398435072
2013-02-04,17283.86,17284.79,16539,16539,1244961792
2013-02-05,16484.76,16802.86,16416.77,16712.26,1192465664
2013-02-06,16707.82,16805.14,16408.08,16602.85,1306301824
2013-02-07,16635.69,16828.15,16395.74,16400.56,1385162240
2013-02-08,16415.34,16637.68,16378.46,16630.5,1066906688
2013-02-11,16606.33,16694.51,16467.23,16529.87,914334464
2013-02-12,16474.03,16661.18,16369.41,16644.45,866931008
2013-02-13,16701.05,16793.12,16570.06,16712.15,833679616
2013-02-14,16673.98,16813.99,16492.66,16544.95,756583296
2013-02-15,16535.76,16655.41,16470.9,16489.8,616596288
2013-02-18,16433.8,16481.04,16335.56,16406.03,528335872
2013-02-19,16367.34,16688.31,16364.89,16664.42,704981632
2013-02-20,16636.66,16727.85,16507,16527.5,652652672
2013-02-21,16376.3,16390.84,16009.55,16009.55,905497856
2013-02-22,16056.46,16312.02,16054.06,16233.28,769930240
2013-02-25,16324.95,16884.14,16130.54,16351.99,1391728384
2013-02-26,16094.59,16121.88,15530.14,15552.2,1581231488
2013-02-27,15658.14,15827.02,15466.43,15827.02,861044096
2013-02-28,15904.49,15928.44,15720.95,15921.25,804148864
2013-03-01,15858.14,15905.53,15556.5,15675.37,769410624
2013-03-04,15542.02,15697.2,15406.76,15542.17,686691904
2013-03-05,15663.65,15974.3,15660.95,15974.3,722822016
2013-03-06,15980.46,16077.91,15891.72,15899.7,748020032
2013-03-07,15965,16037.98,15886.86,15947.17,927154880
2013-03-08,16029.67,16258.5,16014.65,16204.03,811085632
2013-03-11,16039.62,16146.81,16021.8,16091.98,528498624
2013-03-12,16068.13,16228.92,15987.37,16023.98,683960064
2013-03-13,15995.75,16006.16,15721.68,15745.34,798240960
2013-03-14,15900.27,16131.05,15870.7,16131.05,905645888
2013-03-15,16176.54,16232.76,16001.45,16061.15,1115985408
2013-03-18,15619.16,15968.45,15591.22,15924.13,876101760
2013-03-19,15920.17,15964.5,15603.5,15670.56,870929856
2013-03-20,15799.08,16015.98,15717.37,16015.98,877365568
2013-03-21,15985.73,16042.28,15848.51,15935.99,752659456
2013-03-22,15890.9,16192.24,15833.41,16045.51,730778112
2013-03-25,16211.89,16218.35,15575.18,15644.36,1049713600
2013-03-26,15727.63,15757.63,15417.77,15495.92,1096902656
2013-03-27,15497.78,15510.72,15197.06,15353.85,1212217984
2013-03-28,15307.44,15545.7,15243.45,15338.72,852881920
2013-04-02,15307.85,15555.03,15223.9,15555.03,978216768
2013-04-03,15484.46,15504.12,15200.3,15200.3,735065664
2013-04-04,15288.68,15452.77,15078.69,15154.02,1049801792
2013-04-05,15204.45,15292.69,15061.59,15250.42,931629440
2013-04-08,15308.86,15451.55,15236.81,15243.39,605729728
2013-04-09,15354.02,15441.78,15310.45,15436.07,783224448
2013-04-10,15466.71,15942.31,15460.27,15928.64,1093375872
2013-04-11,15906.61,16054.21,15888.03,16020.91,1055648832
2013-04-12,15953.72,15986.37,15748.29,15780.08,949867072
2013-04-15,15764.72,15863.75,15597.84,15628.95,675483328
2013-04-16,15550.42,15720.06,15479.03,15533.04,817817600
2013-04-17,15644.04,15647.8,15290,15383.76,825935040
2013-04-18,15476.42,15628.34,15369.48,15480.56,849433280
2013-04-19,15651.86,15841.5,15548,15760.78,1015386496
2013-04-22,15975.56,16128,15887.95,16021.71,922196864
2013-04-23,16033.36,16490.77,16031.1,16490.77,1134242688
2013-04-24,16494.6,16618.22,16290.22,16563.43,1072971584
2013-04-25,16550.95,16676.97,16469.66,16649.75,528327840
2013-04-26,16620.28,16643.5,16472.77,16565.25,619428928
2013-04-29,16664.69,16942.33,16662.7,16929.68,982526528
2013-04-30,17033.45,17033.45,16762.55,16767.66,878345664
2013-05-02,16687.37,16935.96,16447.72,16748.28,945400576
2013-05-03,16812.13,16922.29,16657.31,16922.29,663027008
2013-05-06,16914,16920.11,16804.75,16862.99,406600288
2013-05-07,16927.66,17164.44,16904.67,17121.87,991211264
2013-05-08,17139.44,17255.57,17072.09,17255.57,797027840
2013-05-09,17190.56,17212.05,17023,17090.62,976520576
2013-05-10,17159.55,17361.11,17157.54,17284.03,1029746176
2013-05-13,17302.98,17376.12,17085.25,17171.52,694885568
2013-05-14,17280.97,17320.98,17051.34,17315.25,827390464
2013-05-15,17271.28,17492.97,17207.52,17492.97,1252903680
2013-05-16,17466.62,17593.87,17369.03,17544.01,1179026304
2013-05-17,17452.52,17644.73,17452.3,17604.61,956213120
2013-05-20,17459.52,17514.89,17354.25,17506.87,638986304
2013-05-21,17496.79,17577.56,17325.32,17427.47,883822656
2013-05-22,17472.08,17591.27,17386.13,17545.46,865722304
2013-05-23,17127.61,17223.6,17001.07,17008.42,955450880
2013-05-24,17133.86,17149.93,16844.89,16896.81,749919936
2013-05-27,17009.25,17159.15,16987.32,17159.15,402883264
2013-05-28,17271.19,17549.35,17265.93,17519.79,812969536
2013-05-29,17363.62,17489,17237.1,17237.1,702534656
2013-05-30,17197.67,17440.39,17194.33,17350.96,751150208
2013-05-31,17403.96,17404.48,17108.88,17214.08,1242599424
2013-06-03,17097.41,17289.46,17018.83,17058.05,844024832
2013-06-04,17192.68,17289.63,17081.53,17135.48,673438592
2013-06-05,17020.64,17270.23,16968.06,16971.17,1019023616
2013-06-06,16984.81,17047.34,16525.07,16525.07,1283924480
2013-06-07,16590.01,16747.26,16417.1,16691.06,958310720
2013-06-10,16679.65,16768.31,16458.08,16556.34,826425664
2013-06-11,16506.56,16506.56,16113.93,16286.6,918434368
2013-06-12,16252.44,16377.92,15992.28,16024.03,808710208
2013-06-13,15786.91,16119.87,15764.8,16116.34,928033600
2013-06-14,16181.13,16227.87,16020.11,16152.91,686166848
2013-06-17,16151.39,16301.45,15955.77,16194.14,659252032
2013-06-18,16141.35,16320.83,16107.35,16197.94,584939904
2013-06-19,16259,16303.63,16045.52,16045.52,597510080
2013-06-20,15811.52,15952.08,15505.35,15549.23,954048128
2013-06-21,15539.39,15692.53,15254.82,15254.82,1107780480
2013-06-24,15133.47,15267.84,14901.46,15112.38,853681152
2013-06-25,15274.92,15309.36,15003.54,15056.57,842356224
2013-06-26,15083.81,15396.27,15008.71,15362.88,795195840
2013-06-27,15400.04,15551,15296.58,15430.47,612699648
2013-06-28,15497.1,15545.86,15195,15239.28,608492224
2013-07-01,15359.11,15552.5,15216.88,15459.57,510628064
2013-07-02,15500.26,15515.19,15278.36,15365.71,450099968
2013-07-03,15194.43,15317.1,15023.6,15282.81,686521472
2013-07-04,15379.37,15808.15,15289.86,15808.15,698247552
2013-07-05,15788.56,15902.37,15533.69,15533.69,667859520
2013-07-08,15623.49,15825.5,15563.64,15799.62,543624064
2013-07-09,15866.7,15983.69,15678.23,15790.55,672587776
2013-07-10,15710.86,15783.42,15570.1,15677.26,567219008
2013-07-11,15905.04,15916.17,15642.15,15677.3,549811264
2013-07-12,15702.47,15727.13,15397.69,15430.57,697870912
2013-07-15,15482.05,15597.34,15439.39,15597.34,478678432
2013-07-16,15601.83,15664.05,15493.07,15529.95,691422400
2013-07-17,15573.12,15779.37,15406.8,15695.03,654986304
2013-07-18,15659.13,16110.82,15632.59,16053.61,872943360
2013-07-19,15984.95,16163.49,15974.66,16124.36,697097792
2013-07-22,16150.34,16266.9,16122.75,16233.55,460809408
2013-07-23,16269.19,16446.76,16223.95,16238.58,685876736
2013-07-24,16273.97,16453.93,16254.33,16442.71,552832704
2013-07-25,16442.14,16465.28,16261.63,16431.97,525143392
2013-07-26,16475.01,16538.52,16367.45,16421.51,471587328
2013-07-29,16476.67,16501.41,16254.8,16275.71,508222752
2013-07-30,16316.42,16561.95,16285.5,16542.9,490636096
2013-07-31,16514.48,16549.38,16435.87,16482.35,555745344
2013-08-01,16563.31,16818.97,16562.44,16818.97,641936512
2013-08-02,16833.78,16867.32,16653.13,16779.19,714251456
2013-08-05,16786.8,16844.71,16675.78,16757.24,447955008
2013-08-06,16766.7,16878.16,16605.37,16683.17,622089088
2013-08-07,16641.06,16868.14,16579.75,16838.19,597918272
2013-08-08,16862.67,17146.5,16861.93,17146.5,781434752
2013-08-09,17157.22,17222.24,17043.15,17186.56,708787648
2013-08-12,17212.02,17267.34,17048.89,17262.86,436595360
2013-08-13,17334.32,17404.88,17278.5,17380.07,719707520
2013-08-14,17413.49,17463.46,17285.23,17463.46,615564672
2013-08-16,17352.12,17685.47,17338.3,17677.77,884519808
2013-08-19,17661.25,17689.88,17239.1,17243.25,959437440
2013-08-20,17191.35,17211.96,16885.24,16999.55,798413888
2013-08-21,17064.43,17159.84,16838.11,16877.93,612570944
2013-08-22,16903.16,17329.62,16901.68,17309.84,669054912
2013-08-23,17324.56,17370.88,17183.59,17342.25,514647104
2013-08-26,17302.43,17302.43,16905.99,16977.76,559411712
2013-08-27,16904.76,17064.51,16532.06,16579.8,734464896
2013-08-28,16586.43,16780.04,16503.98,16743.09,682490304
2013-08-29,16826,16925.69,16742.05,16905.15,618364352
2013-08-30,16882.12,16886.75,16682.21,16682.21,761269952
2013-09-02,16807.18,16989.65,16800.67,16988.57,626145600
2013-09-03,17038.88,17074.53,16829.49,16941.03,653887360
2013-09-04,16960.14,16983.23,16577.87,16712.2,725821184
2013-09-05,16775.55,16877.88,16645.7,16842.7,1039305408
2013-09-06,16864.04,17091.95,16767.98,17047,956994496
2013-09-09,17048.48,17244.74,17011.3,17244.74,790784128
2013-09-10,17309.16,17392.43,17143.08,17332.42,1084599296
2013-09-11,17345.08,17595.15,17344.19,17562.55,1094897536
2013-09-12,17544.69,17630.39,17381.89,17522.71,827710976
2013-09-13,17474.84,17556.62,17423.31,17547.91,552292672
2013-09-16,17665.94,17757.85,17637.1,17731.81,590994432
2013-09-17,17686.92,17782.37,17598.82,17751.65,622715968
2013-09-18,17748.21,17879.15,17728.57,17804.7,672752960
2013-09-19,18086.02,18094.82,17957.25,18059.23,946420288
2013-09-20,18080.42,18086.74,17953.66,17970.12,897076032
2013-09-23,17908.28,18027.17,17856.48,17913.18,859094976
2013-09-24,17938.96,18085.55,17906.18,18064.58,1152544256
2013-09-25,17986.89,18142.98,17976.97,18089.24,951198464
2013-09-26,18051.25,18068.97,17691.13,17872.53,1249239808
2013-09-27,17880.32,17890.22,17641.06,17646.16,734586816
2013-09-30,17352.64,17456.83,17199.82,17434.86,1091968640
2013-10-01,17481.03,17977.06,17474.96,17977.06,1035076224
2013-10-02,17942.68,18304.1,17909.76,18098.44,1564863744
2013-10-03,18207.01,18230.57,18011.75,18018.22,840793536
2013-10-04,18065.66,18341.15,18005.57,18304.22,1182155776
2013-10-07,18247.73,18448.5,18194.65,18425.82,1077381248
2013-10-08,18413.66,18540.68,18342,18372.75,1287282432
2013-10-09,18350.36,18639.49,18350.36,18551.57,1247892736
2013-10-10,18672.91,18935.11,18635.54,18836.79,1400746240
2013-10-11,18980.91,18981.85,18778.85,18882.63,981755008
2013-10-14,18848.9,18990.49,18779.24,18917.67,712377664
2013-10-15,18977.39,19073.18,18848.65,18999.22,826472896
2013-10-16,19010.86,19288.85,19007.96,19275.04,1233183488
2013-10-17,19276.62,19277.39,19068.96,19198.1,967871168
2013-10-18,19276.46,19301.56,19094.02,19271.02,928954048
2013-10-21,19247.23,19333.02,19155.69,19262.69,726100480
2013-10-22,19243.82,19474.19,19221.91,19371.93,892887040
2013-10-23,19283.43,19290.73,18889.42,18910.68,1023395456
2013-10-24,19016.84,19152.93,18810.45,19152.93,896111360
2013-10-25,19068.15,19070.88,18833.99,18874.75,913523136
2013-10-28,18957.67,19009.52,18663.32,18829.42,808793408
2013-10-29,18816.93,19256.9,18813.03,19256.9,950959232
2013-10-30,19306.66,19501.18,19085.36,19166.93,907049344
2013-10-31,19106.73,19351.52,19095.21,19351.52,901354496
2013-11-01,19349.21,19368.98,19164.26,19164.26,557758912
2013-11-04,19231.47,19337.77,19161.72,19310.69,645854080
2013-11-05,19372.68,19399.94,19031.6,19091.93,832372160
2013-11-06,19174.44,19290.25,19167.4,19262.51,635621696
2013-11-07,19239.22,19482.8,18772.62,18863.41,1175865472
2013-11-08,18797.82,18964.46,18714.81,18961.71,1571421824
2013-11-11,19022.79,19107.85,18894.1,19107.85,567350848
2013-11-12,19086.31,19215.1,18974.89,19005.02,665229632
2013-11-13,18910.82,19061.45,18687.94,18733.02,854908864
2013-11-14,18909.66,18914.22,18491.77,18760.78,774332928
2013-11-15,18797.59,18821.76,18562.37,18687.19,733840256
2013-11-18,18644.26,19116.24,18578.36,19105.46,713765184
2013-11-19,19005.19,19064.02,18766.78,18766.78,547924032
2013-11-20,18738.36,18856.98,18600.56,18728.25,578417792
2013-11-21,18661.21,18857.43,18556.4,18841.85,622267456
2013-11-22,18857.14,18885.98,18720.67,18822.31,523288640
2013-11-25,18922.49,18934.38,18699.78,18784.3,896310912
2013-11-26,18774.57,18852.77,18618.18,18774.27,1364119936
2013-11-27,18815.42,19008.25,18793.05,18924.79,835761600
2013-11-28,18932.81,19152.61,18918.11,19099.36,646854016
2013-11-29,19091.3,19178.6,19021.48,19021.48,722977408
2013-12-02,19091.3,19091.3,18732.56,18732.56,553834944
2013-12-03,18752.49,18792.54,18366.75,18366.75,724258048
2013-12-04,18416.58,18487.04,18151.75,18312.96,916548800
2013-12-05,18286.69,18392.4,17993.12,17993.12,981988032
2013-12-06,18054.96,18158.55,17793.37,18124.39,1110697344
2013-12-09,18144.18,18291.88,18081.18,18285.52,620329344
2013-12-10,18248.45,18370.69,18174.98,18236.72,650937280
2013-12-11,18203.72,18277.78,17943.89,17973.96,593074432
2013-12-12,17908.42,17957.04,17748.63,17804.87,603300928
2013-12-13,17812.98,17949.81,17783.53,17805.73,574028096
2013-12-16,17811.07,18222.42,17780.21,18222.42,653563328
2013-12-17,18131.71,18205.82,17923.32,17925.21,624196864
2013-12-18,18021.56,18160.78,17949.04,18131.49,615356352
2013-12-19,18310.16,18453.99,18279.35,18453.99,1139187200
2013-12-20,18453.99,18613.07,18360.63,18565.61,1338911744
2013-12-23,18616.47,18697.15,18554.03,18697.15,638267008
2013-12-27,18800.94,18956.52,18764.36,18956.52,634643840
2013-12-30,18934.73,19024.97,18921.77,18967.71,729588928
2014-01-02,19080.37,19196.99,18885.93,18929.63,707958208
2014-01-03,19002.98,19163.22,18950.98,19112.65,869127616
2014-01-06,19095.65,19303.82,19095.63,19233.74,583357632
2014-01-07,19263.05,19500.01,19190.06,19468.75,1190706560
2014-01-08,19509.26,19640.56,19383.41,19436.3,1401697920
2014-01-09,19479.53,19718.49,19339.77,19503,1292157952
2014-01-10,19602.2,19665.08,19497.19,19569,868428608
2014-01-13,19677.21,19741.76,19594.1,19697.25,702666432
2014-01-14,19541.92,19748.69,19466.87,19730.38,910241600
2014-01-15,19796.4,20071.13,19796.06,20045.76,1253782656
2014-01-16,20059.06,20065.32,19841.09,19875.69,1164977024
2014-01-17,19880.51,20027.08,19796.27,19969.33,990001920
2014-01-20,19943.67,19999.47,19883.8,19973.45,693377344
2014-01-21,20063.54,20167.48,19992.7,19995.75,833177024
2014-01-22,20115.38,20174.84,19820.49,19958.38,914973056
2014-01-23,19936.56,20102.64,19769.96,19814.55,776157568
2014-01-24,19829.25,19874.84,19358.99,19358.99,1210968576
2014-01-27,19356.67,19420.04,19087.43,19273.58,1189465216
2014-01-28,19368.5,19488.05,19303.71,19448.32,954786304
2014-01-29,19579.75,19739.5,19090,19337.42,1119217280
2014-01-30,19281.79,19508.29,19204.2,19411.55,804980864
2014-01-31,19449.82,19469.4,19069.31,19418.34,770378176
2014-02-03,19411.54,19520.05,18907.16,18907.16,854881728
2014-02-04,18810.11,19074.68,18788.6,19019.71,868862272
2014-02-05,19018.79,19177.71,18930.27,19069.62,839815552
2014-02-06,19188.57,19504.24,19119.43,19504.24,1052060352
2014-02-07,19559.97,19705.7,19432.15,19692.08,996498432
2014-02-10,19775.24,19779.15,19573.4,19682.82,653862080
2014-02-11,19736.47,19887.39,19705.04,19887.39,832165056
2014-02-12,19898.6,20253.83,19853.2,20144.96,913104384
